date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-12-07,1000753148,3969725830,637732,0,25519294,113920191,5624,3836390
2017-12-08,968223963,3831590652,613887,0,23230212,115002194,6319,1664146
2017-12-09,910147204,3725224412,569356,0,22744311,110966134,4261,1148712
2017-12-10,881071116,3616402466,484968,0,23887569,104470321,5918,1060892
2017-12-11,929222142,3791560997,588828,0,23286540,115923837,4878,1294894
2017-12-12,966260368,3927124485,615750,0,25390022,114644255,5152,2192636
2017-12-13,969430542,3948695918,789139,0,26543655,119846661,5897,1674936
2017-12-14,996096992,3963031123,661367,0,26856989,117687087,6231,2544265
2017-12-15,1002088682,3943056252,661293,0,29810384,113668437,6296,1099499
2017-12-16,938477766,3664557057,650395,0,28526186,108132809,4700,1072407
2017-12-17,924719741,3622418220,657373,0,26429759,104692977,6781,517141
2017-12-18,995055292,3917441079,718925,0,28656979,113454621,5601,781310
2017-12-19,1033753195,3997793292,758092,0,29435289,117748769,6263,1107616
2017-12-20,1040084628,4051686142,3130036,0,29465561,117977871,292611,866446
2017-12-21,1044039213,4077705667,5178547,0,27088850,116086729,521109,1376758
2017-12-22,1015932941,3888683584,5293979,0,27111472,108016901,490301,4778369
2017-12-23,1819821541,3694823089,5152916,0,24207335,103179155,465486,4106524
2017-12-24,931545786,3587474546,5090302,0,23859888,103671454,470408,17593343
2017-12-25,948141509,3655965681,4973074,0,24377688,104060152,460271,12689626
2017-12-26,995574415,3739929575,4929545,0,23973293,112442439,452189,18141769
2017-12-27,1034525098,3879440069,4892401,0,24331766,111103314,456451,18454436
2017-12-28,1050141004,3852692786,5156846,0,23591028,115171253,457540,25056582
2017-12-29,1038129342,3822912748,5126714,0,24620424,113345249,460227,29648971
2017-12-30,1169112269,3637680610,4844265,0,23566811,109717320,450453,29062672
2017-12-31,945290965,3525766775,4970072,0,23707657,104077559,441995,22375773
2018-01-01,935120798,3537968588,4981555,0,22129383,105651425,423982,18070675
2018-01-02,1017924449,3878834682,5197175,0,23922930,108981098,450277,20568131
2018-01-03,1010975745,3838964866,5137866,0,22408198,115414693,455942,25317942
2018-01-04,1025539608,3767816520,5340812,0,21372158,119232178,464263,19842413
2018-01-05,1051737046,3851655190,5419807,0,22158640,115669084,455706,19901173
2018-01-06,949428244,3651001844,5171852,0,24752481,106212018,444000,9231421
2018-01-07,937354445,3567655068,5016268,0,23467047,100073779,443282,8397174
2018-01-08,994538510,3761717681,5236791,0,26100810,109315216,467298,7410180
