date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-10-22,605282185,1684134795,556442,3990,543059,93324440,0,0
2017-10-23,805384097,2011649513,689425,4450,910394,105407293,0,0
2017-10-24,764574748,2023495458,684782,5538,850258,102603810,0,0
2017-10-25,720626960,1977702596,691637,4178,745219,101805256,0,0
2017-10-26,697723429,1979597191,662694,4223,855645,100845053,0,0
2017-10-27,705918399,1960817227,683550,3606,917642,101938151,0,0
2017-10-28,638879808,1735273509,532283,2469,651252,95497762,0,0
2017-10-29,629240028,1762189555,532040,5948,526716,95250026,0,0
2017-10-30,708976585,2058144582,683019,6511,866503,103392038,0,0
2017-10-31,700376917,2103366428,704584,132072,998179,106543501,0,0
2017-11-01,698193296,2006908687,670720,371140,920961,104095114,0,0
2017-11-02,711058671,2030352284,663045,433409,875096,107705233,0,0
2017-11-03,679718130,1916374733,668126,129487,757029,101764342,0,0
2017-11-04,626791810,1713245280,273861,235414,604701,107542441,0,0
2017-11-05,603470395,1684670427,228880,51744,575079,100741625,0,0
2017-11-06,691641089,1958219879,340458,103877,816817,107278480,0,0
2017-11-07,708676202,1998178845,337347,21335,625620,106058362,0,0
2017-11-08,704774936,2116474648,346479,23486,903498,108249237,0,0
2017-11-09,700887141,2163729417,336594,80205,1130492,108673687,0,0
2017-11-10,694845097,2069630850,372963,204410,1286070,105707989,0,0
2017-11-11,632033659,1789678590,259172,234299,1086139,95514551,0,0
2017-11-12,599695301,1795899749,240973,17133,1158316,94363538,0,0
2017-11-13,469251847,1378237154,216359,12797,283091,73850065,0,0
2017-11-14,465001216,1324857848,219765,285511,295364,72924116,0,0
2017-11-15,472403748,1314812552,199777,51449,281806,71428995,0,0
2017-11-16,591547503,1319868206,208030,23964,286343,72955067,0,0
2017-11-17,460535607,1298093633,271809,14409,299193,71177751,0,0
2017-11-18,421584595,1161743791,149788,16015,268793,67354690,0,0
2017-11-19,415489889,1151305341,171248,12171,247707,66272488,0,0
2017-11-20,730443170,1325718967,231369,10852,253395,72354941,0,0
2017-11-21,752672772,1997624654,339350,19178,865683,108735736,0,0
