date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-06-26,1586398833,5392791897,1069514,0,1142226,131176557,5495,4330
2017-06-27,1648736886,5692534583,895248,5,1089844,143949961,7212,24660
2017-06-28,1558086251,5573984593,819480,0,742004,142068814,6898,17389
2017-06-29,1590415017,5707603443,815311,2,488160,148948659,6803,15924
2017-06-30,1586407466,5686348450,865917,1,545579,148087409,6942,16188
2017-07-01,1481881537,5213780614,488098,1,428124,136522181,5234,9747
2017-07-02,1492277545,5023634677,513633,0,277592,130249818,5507,9652
2017-07-03,1557067573,5424979527,614742,2,317235,142934808,6488,15424
2017-07-04,1550279589,5430290718,635542,2,411106,146295166,6741,17066
2017-07-05,1570070487,5434936923,639343,1,360472,144096115,7627,36309
2017-07-06,1550444555,5439534132,637424,0,339248,143246103,6739,301579
2017-07-07,1549876871,5386139609,770071,2,333859,142294017,5757,923098
2017-07-08,1486721209,5054825559,550518,0,271777,132263342,7461,56195
2017-07-09,1482076882,4948298928,585236,0,368360,128203686,8566,225140
2017-07-10,1570308552,5393630848,704977,1,443514,144188887,8347,554001
2017-07-11,1594879183,5478152074,731664,2,620586,144305154,7270,346747
2017-07-12,1590271556,5501912398,641047,1,567928,138483529,7653,206743
2017-07-13,1560571823,5548184856,667117,4,536655,145306727,6329,688574
2017-07-14,1571035744,5385298897,828559,2,644041,139914298,5462,998529
2017-07-15,1438538400,4983761223,640121,0,633040,130256728,7104,1504239
2017-07-16,1413707631,4960287976,569112,1,662551,129727051,5970,678222
2017-07-17,1556726896,5424939593,772384,1,701662,142755725,5918,1294953
2017-07-18,1555137872,5459901709,641585,4,688422,144383509,3886,2197427
2017-07-19,1578326690,5431236046,627407,23,480324,149644979,5842,2221873
2017-07-20,1628820374,5463363291,705467,190,460781,147937166,6816,783548
2017-07-21,1600355117,5378681772,888748,11,515308,139867271,5428,887978
2017-07-22,1520235959,4966548503,630459,18,564295,132486653,7570,1555505
2017-07-23,1552187035,4900346382,600199,8,492784,129974299,5363,1661844
2017-07-24,1705527902,5340847447,1537092,5,486257,142799848,7965,690329
2017-07-25,1725324481,5397642686,1072867,18,526419,138653787,8293,371744
2017-07-26,1690471563,5598475234,1426119,775,578837,141807734,6282,733854
2017-07-27,1654076600,5617760466,1447662,767,622816,140328998,6513,63544
2017-07-28,1613885482,5496921062,1389139,895,651129,132601165,6576,78435
2017-07-29,1542319195,5113783735,1230794,424,532111,126482096,5812,70015
2017-07-30,1513681481,5045628879,1222889,418,600707,125001327,6919,144528
2017-07-31,1636325511,5540596003,1352759,9,683684,138520089,7700,9346
2017-08-01,1653099719,5758680588,1339869,2,528627,144897106,6948,6665
2017-08-02,1637425422,5645743322,1513613,46,571202,146060381,6056,1405
2017-08-03,1644229435,5617019663,1558877,69,551878,144090470,5470,9387
2017-08-04,1639181504,5644681762,1328676,440,639927,143909777,4230,141095
2017-08-05,1519779474,5288417670,1170785,123,545727,133726492,4183,16660
2017-08-06,1565396688,5138733842,1182900,50,520699,130557780,4863,17558
2017-08-07,1740547984,6385955978,1244262,280,959579,162626664,4958,59965
2017-08-08,1691509141,5756525806,1191678,147,597119,144663225,4349,42850
2017-08-09,1662174451,5735776137,1119034,268,603495,143367213,5202,65319
2017-08-10,1672816868,5778970211,1096121,323,637925,146056817,5225,109317
2017-08-11,1625164908,5703254063,1074418,305,611714,147580167,5576,108709
2017-08-12,1595015251,5244601428,896058,306,705051,134344283,5791,98377
2017-08-13,1611230529,5086080568,880803,204,627885,129008719,6402,158249
2017-08-14,1634764464,5502389815,1175123,228,614148,139899212,6412,138582
2017-08-15,1628176421,5406352360,2379018,57,652909,140621390,7260,40239
2017-08-16,1719842068,5608548907,1184560,335,589714,144759951,6064,204301
2017-08-17,1688501404,5649404040,1141983,84,534880,146332375,5999,16160
2017-08-18,1642538984,5425414378,1097538,238,606449,139646783,4683,16033
2017-08-19,1557594064,4727017905,843185,791,689921,122536116,2783,17498
2017-08-20,1567489417,4697498735,846129,1702,608838,119198315,2880,26770
2017-08-21,1679447941,5156680131,1099463,1388,675809,131389692,4747,23158
2017-08-22,1735787480,5282592044,1136855,1149,677610,137879048,6335,18428
2017-08-23,1703560625,5208908883,1597572,1501,677489,138271511,5029,16784
2017-08-24,1703641136,5276390995,1094393,1913,673335,141876522,6951,25832
2017-08-25,1812699056,5745747272,1156810,1002,579613,148846766,7243,59889
2017-08-26,1962436904,5928441043,941402,1188,1853490,154533262,9007,115454
2017-08-27,1806324636,5506195007,924194,54,1099906,143065579,10192,15725
2017-08-28,1761681482,5287077869,1039245,1570,585321,139527991,10490,73509
2017-08-29,1742428341,5586399749,1077218,1506,1283734,157155160,11116,841643
2017-08-30,1706567841,5522451083,1017453,1203,1456698,150236814,9649,564302
2017-08-31,1924989816,5557889269,1052476,954,516529,154053368,9521,1476901
2017-09-01,1781648653,5820720833,1063201,680,459817,150335710,8551,815618
2017-09-02,1701023650,5343556630,889091,1373,472223,138574928,6871,2692534
2017-09-03,1732037513,5222072037,909299,1374,562431,138606666,7619,2261006
2017-09-04,1814359970,5528207874,1024391,1797,955898,146808471,7870,3200203
2017-09-05,1769328562,5667002655,1134550,1182,903171,156306873,10015,1978489
2017-09-06,1815212256,5852243277,1004903,1537,1631884,160460182,8380,1573416
2017-09-07,1690138363,5574747943,1015361,2045,1688858,152756942,6957,1769985
2017-09-08,1706465754,5509504659,1026198,1868,896293,150968975,6120,1241633
2017-09-09,1675692668,5150130283,974858,1760,438275,142758843,5767,1781609
2017-09-10,1774210263,5308169737,1073584,1479,613850,145800123,6266,1702776
2017-09-11,1847973449,5589700614,1050551,1231,547839,154154330,7242,2661933
2017-09-12,1750730486,5516558088,1065919,2378,501840,146056258,7909,1789185
2017-09-13,1798319839,5521977987,1084440,1918,584521,142958266,9079,3096199
2017-09-14,1780242655,5541321712,1070546,1771,440506,146900252,8939,2482202
2017-09-15,1877606598,5596472111,1148030,1235,766806,167239418,7643,2783120
2017-09-16,1601845921,5351713240,940745,1584,763147,159952936,7407,2776601
2017-09-17,1556236458,5396445542,983018,1576,718206,155865488,7512,3273503
2017-09-18,1621410234,5713756669,1148922,1175,817808,165596933,7504,1695313
2017-09-19,1735102552,5911876265,3097941,1558,708513,164084531,44761,2777247
2017-09-20,1777206512,5909623167,5967562,1490,806451,181759022,100421,3095677
2017-09-21,1762100930,5917442200,6102135,1137,841837,175176557,100690,2479655
2017-09-22,1737982149,5786536378,6151030,1232,779743,171633763,95051,3977630
2017-09-23,1627256023,5362830496,5715159,1565,705664,162367666,86182,1954157
2017-09-24,1885426588,5344941180,5448402,1108,666994,158068424,80629,1624170
2017-09-25,2219233703,5826362482,5863490,1122,905946,170227888,85128,1715750
2017-09-26,2108116328,5946188387,6067743,436,855327,177748095,84904,1334771
2017-09-27,1849788314,5942802377,5939667,1,958751,172560617,82951,155507
2017-09-28,2042061385,5917003031,6070621,7,819380,177941865,84827,62766
2017-09-29,1917526952,5959631049,5958217,12,1018689,191004739,83644,102280
2017-09-30,2036760219,5560691159,5631476,14,1562281,190531866,78237,217217
2017-10-01,1910114625,5441717863,5845002,6,1771878,189277551,80393,101144
2017-10-02,2104662013,5884271674,7229827,11,1389150,205676628,87460,97065
2017-10-03,2106113160,5966454207,6161776,3,1518598,182601675,91157,28124
2017-10-04,2091013287,5881624079,6389366,15,1368902,184859527,88999,198038
2017-10-05,2088471416,5982095523,6344899,115,1402764,173545700,88381,69075
2017-10-06,2139233236,6195729106,6763309,87,1411322,177595071,89439,50214
2017-10-07,2030272957,5956606387,6121061,182,1491572,165443199,79493,92772
2017-10-08,1994129819,5840528525,5920462,140,1366886,170118304,81933,33842
2017-10-09,2206564811,6337522584,6692302,279,1739893,183397747,90693,73276
2017-10-10,2325081610,6516613722,6454098,162,2028174,185835444,89829,205167
2017-10-11,2289255674,6714536656,4444231,4,2224061,205584428,54445,593389
2017-10-12,2293905363,6998187696,1991839,183,1796841,212614306,7899,30498
2017-10-13,2061658644,6304235872,56812804,66,2499037,197704454,1604785,38004
2017-10-14,2002239792,5910308320,105625660,72,2429978,185588585,2884178,270998
2017-10-15,2082824141,5778511676,105477998,50,1955554,180505422,3031961,244717
2017-10-16,2264074407,6203106371,111893460,29,2256430,190927099,3206889,174737
2017-10-17,2187730105,6270589890,108687432,24,2167104,175821775,3275630,28237
2017-10-18,2220371920,6366314397,112623753,165,2153760,179307795,3014228,195905
2017-10-19,2312770041,6342026086,112480962,180,2260672,179957475,2840395,246504
2017-10-20,2153943170,6229705359,108982955,48,2115774,171169595,2712280,115990
2017-10-21,2035389860,5790451445,100510982,25,1927006,155950808,2694522,930166
2017-10-22,2055521685,5766538208,101668063,78,2384727,156355288,2653671,133470
2017-10-23,2296605104,6338398354,104073250,46,2623075,173568452,2656597,54257
2017-10-24,2174325453,6427741982,103810761,37,2627505,173376771,2706162,79807
2017-10-25,2055241347,6356627139,104053068,35,2658776,169585399,2692981,87833
2017-10-26,1936590737,6314167264,105962423,19,2757541,174321871,2752882,69244
2017-10-27,1650282177,6149668546,105156293,7,3024549,174208642,2765204,44659
2017-10-28,1569973770,5934674750,102305922,11,2834322,167626021,2841377,209244
2017-10-29,1599455203,5852819319,102262703,31,2638843,165625091,2659044,161640
2017-10-30,1664621253,6088650720,104718126,16,3009278,178243963,3033485,31599
2017-10-31,1671864060,6177671952,107016913,47,3037854,180317436,2817548,139336
2017-11-01,1646882291,6061804195,107065383,74,2866684,175744089,2794161,151569
2017-11-02,1697652112,6077277111,107408075,471,2914689,187140047,2862508,1736566
2017-11-03,1847170853,6035562678,104710835,330,2882112,178817340,2871336,1969791
2017-11-04,1580136290,5620568800,99054820,371,2772912,166969826,2686120,2498182
2017-11-05,1519366681,5509470729,98015084,470,2688498,160967009,2774964,2166781
2017-11-06,1643005480,5912533285,101893034,152,3074696,175772406,2930457,608500
2017-11-07,1713834485,6113423527,106738041,135,3173726,184796291,3082120,403483
2017-11-08,1700130191,6152257346,108779314,141,3047089,185545590,2997493,333848
2017-11-09,1721246872,6277120925,108835355,286,3305536,191797286,3047340,556726
2017-11-10,1675633524,6147809428,109555998,225,3622212,188684420,2784154,943367
2017-11-11,1530673530,5628120009,105522963,194,3004199,166604167,2608001,714513
2017-11-12,1468388088,5616297207,105080614,114,2764205,161003999,2582053,559854
2017-11-13,1580842047,5873736183,108470954,227,3672892,169248949,2672824,562113
2017-11-14,1546337047,5779817498,107828161,274,2919247,164482589,2818683,1055935
2017-11-15,1530926705,5776040164,106582429,218,4153329,163696196,2757875,846154
2017-11-16,1582893426,5863484078,109112226,534,2728366,173364678,2833592,1177801
2017-11-17,1581707188,5756311303,109947700,200,2719219,167787577,2704904,626240
2017-11-18,1546442081,5814233793,1803569,241,1903836,139048521,38058,753145
2017-11-19,1520674534,5659877292,1695649,172,1842588,135958117,39611,582642
2017-11-20,1680071093,6203281792,2066263,224,2132465,155779366,45639,599811
2017-11-21,1782914914,6254737089,2134010,314,2188094,160903569,62394,527762
2017-11-22,1821235808,6254400889,2064663,433,2265727,152729041,56556,1258811
2017-11-23,1846227670,6267369056,2040901,466,2374184,157824092,47245,1012394
2017-11-24,1874536072,6185757492,2004315,260,2225817,151030613,48054,408005
2017-11-25,1708586993,5872519892,1857058,444,2149428,142905633,45734,564026
2017-11-26,1706242222,5736199784,1907950,270,2112096,141527032,47036,2464116
2017-11-27,1739363347,6203336591,2567328,690,2246141,148705040,51950,3860275
2017-11-28,1556588230,6161016367,2588877,913,2439553,150021368,54423,3360510
2017-11-29,1512624284,6091127362,2542990,1143,2037324,149084645,55346,3142595
2017-11-30,1531908089,6086343791,2150395,704,2331836,144775164,53430,2998849
2017-12-01,1495069488,6009835417,2115781,986,2316417,147809372,49838,3492654
2017-12-02,1457167307,5854877876,1816318,754,2235186,143772220,46489,2837069
2017-12-03,1420319201,5822594649,1768897,680,2076100,141948835,46487,3324774
2017-12-04,1535386822,6135459765,2088655,772,2214487,150622963,50965,14750577
2017-12-05,1662387163,6124361621,2086817,547,2601443,152941751,49807,2804769
2017-12-06,1687857142,6142631532,2169933,705,2722868,146580322,50597,2831313
2017-12-07,1691697110,5986413836,1941799,613,3402818,148476311,49905,7417190
2017-12-08,1378261668,5709692007,1889504,1201,2866505,142614819,52110,1597172
2017-12-09,1288002139,5407799151,1648693,794,2506297,137551721,46729,1190462
2017-12-10,1807240599,5290896945,1534595,767,2596769,136265428,45020,1118115
2017-12-11,2442983207,5728034688,1804887,1284,2842581,150370331,47784,1311020
2017-12-12,3013837407,5913237659,2077697,1320,2782855,149255425,47840,1928468
2017-12-13,2375660649,5962570060,2171621,1036,2766669,143078654,47717,1641643
2017-12-14,2056875951,5963987835,2145723,1005,17408123,146346398,45200,2389757
2017-12-15,1563870044,5909357201,2175691,514,2773326,143571349,45820,1153710
2017-12-16,1465437794,5600839594,1937226,1132,2698574,139834300,42166,796866
2017-12-17,1366635895,5322730855,1875696,510,2657081,132981502,44713,389205
2017-12-18,1531087029,5765568680,2129100,1153,2833628,145562879,47873,594223
2017-12-19,1550306606,5810474221,2092942,1363,3096652,148829839,47849,879008
2017-12-20,1577612596,5839574484,5082110,1029,3755564,147237639,97334,656471
2017-12-21,1550299874,5795246164,7623853,903,3365879,150053883,141044,1128704
2017-12-22,1520774630,5738850524,7596365,1266,3407684,146268471,141058,4118878
2017-12-23,1639719561,5418975572,7381484,1011,3159812,135241130,131786,3332421
2017-12-24,2274508558,5218287034,6963703,1314,3242296,129822941,134727,18915695
2017-12-25,2603926287,5287216885,6780713,1563,3672894,130215024,129904,11177559
2017-12-26,2048809790,5614085718,6969983,1819,3945703,136171081,133474,15555261
2017-12-27,1415923183,5733521924,7019196,1553,4239052,112514923,133882,16782882
2017-12-28,1401161127,5702652737,6999452,2129,4245060,110773779,135573,22219850
2017-12-29,1383050209,5661035589,7075147,1733,4106271,109545372,135318,17469576
2017-12-30,1317386083,5315256774,6657496,1577,3695589,102805109,119435,15273306
2017-12-31,2158714800,5271575402,7001516,1648,3385973,99618291,129343,12683934
2018-01-01,1774440513,5702200164,7050033,1309,2787390,102281224,129297,17391574
2018-01-02,2026788427,6101469209,7579855,1816,3164955,109033129,140170,20629334
2018-01-03,1552776669,6255888471,7616172,2005,3216044,113288841,136778,24879674
2018-01-04,1474492599,5908724539,8810992,2048,3747809,113609753,149526,15419865
2018-01-05,1771104331,5726810574,7978964,1621,3994071,110354139,141749,11344905
2018-01-06,1862214368,5280394429,7657633,2173,3713426,103293426,136504,6636994
2018-01-07,1550558419,5246540330,7488196,1534,3643525,102373176,136509,6067008
2018-01-08,1591216609,5718640760,8072895,1626,3923261,144745451,148057,4982119
2018-01-09,2164192219,5875941279,8198230,2166,3858719,146403711,148122,3493839
2018-01-10,2102373185,5828984171,8263904,2602,4006859,147599439,153739,3249324
2018-01-11,1791587774,5979840810,4869505,1968,3854094,151414272,92603,4374329
2018-01-12,1613638567,5834964500,2092804,1916,4011393,150175814,50133,3843055
2018-01-13,1443804401,5457378423,1774883,1345,3227926,136592701,45201,1328916
2018-01-14,1437869543,5359633213,1800377,1423,3165475,138997720,45330,1832302
2018-01-15,1639688377,5885858583,2075087,1654,3416614,153412097,48029,3135502
