date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-09-09,1107216908,3336119993,551778,0,1354906,119262796,10437,136402
2017-09-10,1124895470,3385327384,716786,0,1319501,121608526,9822,108497
2017-09-11,1332681477,3541143235,647645,0,1269054,130777211,8039,110880
2017-09-12,1307050292,3462209069,624912,0,1322976,130329368,8443,121557
2017-09-13,1344930350,3475516378,660303,0,1399248,134159037,11424,135456
2017-09-14,1338115744,3526340070,616011,0,1433261,136092514,10166,112115
2017-09-15,1172562551,3367853844,639704,0,1404611,127101117,11490,93626
2017-09-16,1206765626,3150446806,320890,0,1325730,120696368,8376,98716
2017-09-17,1228598421,3212653023,326914,0,1172765,120441041,8345,103942
2017-09-18,1062637410,2481660936,554043,0,870153,84992801,7182,76350
2017-09-19,1236206702,2949247831,2352189,0,1287756,127099935,49958,195833
2017-09-20,1357225176,2927309970,4661824,0,1374156,128680324,101887,148463
2017-09-21,1108707827,2890201011,4727787,0,1487285,125475088,108436,100179
2017-09-22,1116151976,2837128203,4688875,0,1422662,121175748,101178,124004
2017-09-23,1015490606,2575945072,4269368,0,1366071,106453290,90093,94325
2017-09-24,1003851026,2557999142,4140330,0,1311996,106289970,86014,88440
2017-09-25,1095852024,2814692805,4630620,0,1362001,118969108,90983,90045
2017-09-26,1153890751,2954364579,4671352,0,1689374,124057591,100116,80093
2017-09-27,1163641691,2990039889,4695141,0,1683101,125738658,93050,63564
2017-09-28,1121742377,2983747981,4822650,0,1602650,120616273,94387,53015
2017-09-29,1054365057,2952404202,4562810,0,1590747,117707383,92046,52456
2017-09-30,1018283588,2624249468,4214055,0,1327425,116641375,85944,50455
2017-10-01,1034116979,2661300396,4512726,0,1363379,129658486,89144,44597
2017-10-02,1095915387,2954013873,6198423,0,1506804,131481730,96700,49038
2017-10-03,1090272602,2927996598,5124285,0,1473114,135470224,98071,49668
2017-10-04,1054129808,2897088828,5230769,0,1539266,132883306,97614,53657
2017-10-05,1065146764,2900348524,4867008,0,1394716,129261869,100262,52555
2017-10-06,1065995938,2878322102,4934921,0,1463045,129697490,100425,51301
2017-10-07,1005185679,2762740722,4433837,0,1285458,115336088,93123,48717
2017-10-08,1054891582,2721420882,4348905,0,1284260,115256078,91166,48578
2017-10-09,1138337818,3049474020,4892353,0,1480148,129541809,97880,49005
2017-10-10,1158287084,3002500098,4863196,0,1532201,134869866,101911,50502
2017-10-11,1113135773,3191896224,2970844,0,1598531,123009826,63515,136997
2017-10-12,1087277350,3348166558,714836,1,1535217,121737365,8702,49633
2017-10-13,1092122853,2928342087,588211,0,1470451,119883491,7939,36226
2017-10-14,1024692260,2815448277,344031,0,1541605,109822942,8435,37064
2017-10-15,998153645,2767116962,335714,0,1375947,103343033,9110,39246
2017-10-16,1101258483,2896938669,646406,0,1487156,117586062,10329,50378
2017-10-17,1108533117,2885644465,791153,0,1424864,119530182,12664,36336
2017-10-18,1128176854,2939689375,1046384,0,1360517,121542091,16214,39401
2017-10-19,1072434791,2908574178,1097920,0,1604396,118848170,14226,42742
2017-10-20,991282314,2807823162,990801,0,1481533,112266859,10926,43413
2017-10-21,937584442,2555667812,681593,0,1285861,103756583,8185,39644
2017-10-22,1002114514,2693830264,661966,0,1444506,101727887,9408,37021
2017-10-23,1167423365,2987190401,986816,0,1981122,115001427,14465,36840
2017-10-24,1109243792,2961963050,1029684,0,2007791,115245004,13620,37474
2017-10-25,1027831262,2791742038,1086874,0,2017938,120523531,17632,38192
2017-10-26,1032986735,2825526490,1037694,0,2323471,118769676,19565,37264
2017-10-27,1044417348,2777352363,1049839,0,1740539,119176373,16797,35865
2017-10-28,1003636757,2671451347,685120,0,1596994,119764566,14417,48645
2017-10-29,1023727350,2716166204,752679,0,1611849,115300853,17870,37842
2017-10-30,1081104055,2891289117,966755,0,1610510,119641345,16168,40141
2017-10-31,1082746623,2965684540,946964,0,1524801,122945314,14404,71695
2017-11-01,1062447907,3006394783,853994,0,1450840,122502320,13156,37540
2017-11-02,1073935546,3042142230,867820,0,1494201,123353432,21083,55948
2017-11-03,1084014654,3051501616,934421,0,1568774,128889777,14837,58219
2017-11-04,974870494,2726462931,401588,0,1480757,109610566,12112,58505
2017-11-05,954527506,2695355279,331431,1,1581255,108448303,14858,58895
2017-11-06,1062105582,2836685290,652283,0,1840093,114628978,14546,41863
2017-11-07,1108688646,2980082468,688014,0,1601712,123490136,21648,38307
