date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-10-09,1359037539,4713601505,5399444,7743,7318567,298263388,360644,53684
2017-10-10,1418104268,4835060604,5278357,4937,7505206,303258018,482877,114953
2017-10-11,1468915211,4886648391,3187130,2552,7487851,358425917,459225,247031
2017-10-12,1574700530,4913355988,586775,3329,8694645,412184624,269464,20239
2017-10-13,1258277654,4478421530,583849,2338,8296943,278331197,261991,30658
2017-10-14,1179347969,4259929935,425022,4591,8152672,244556296,175612,131649
2017-10-15,1140425440,4292517093,403406,10303,7109058,239669643,219099,127236
2017-10-16,1205894748,4355658825,546774,5579,7132328,263205076,188402,60261
2017-10-17,1269360226,4430776240,700984,3333,9368817,288083014,176598,15107
2017-10-18,1297418782,4486774567,847853,9193,8701849,308625328,299407,122712
2017-10-19,1419235519,4823352073,834024,10895,8569006,301105992,278437,101505
2017-10-20,1582179434,5186911119,832142,4375,8473869,305906982,284707,26799
2017-10-21,1480597519,4900274416,662791,5462,6845896,275617834,213951,100544
2017-10-22,1478194699,4839731765,662701,5185,6822107,258589233,110601,36321
2017-10-23,1641910375,5276682412,817895,7403,8979888,324846229,222591,18017
2017-10-24,1626986498,5380923197,885907,5851,8171021,325282587,321102,46199
2017-10-25,1556352968,5340141556,873445,5193,8088281,306724670,287899,29628
2017-10-26,1577288484,5364690636,871732,5263,8329750,307664072,184087,21478
2017-10-27,1558986241,5299074814,1060600,5805,7899208,294847628,115345,23132
2017-10-28,1513859662,5108801824,987717,2947,10332539,291483114,91970,65246
2017-10-29,1503200553,5207434449,1017718,9363,9166739,278874592,105835,82897
2017-10-30,1636378164,5475159019,1348438,12469,9249022,304088063,101115,17116
2017-10-31,1670191181,5579940738,1175989,13623,10327662,310702347,91265,123553
2017-11-01,1609934070,5438059952,1014091,16979,10645737,313123387,97009,63135
2017-11-02,1576789816,5557567922,1019531,60892,6441942,295695291,90546,664892
2017-11-03,1571963720,5534080711,1047496,59511,8102840,281531337,84844,718483
2017-11-04,1489958411,5126366914,570781,111041,6113774,269728789,73843,864332
2017-11-05,1448032624,5071626411,557936,62008,3922819,270303718,77154,904305
2017-11-06,1576763611,5465246620,687130,31843,5975667,272071890,82788,246048
2017-11-07,1593161241,5549277659,754055,71133,7156420,279822373,95486,155666
2017-11-08,1674561036,5632871007,722880,45256,7203746,277532842,83205,131750
2017-11-09,1641392815,5740049913,673885,39081,7403796,288104075,92508,270124
2017-11-10,1575312664,5718857426,703800,51637,7109848,283031478,94341,406767
2017-11-11,1404890679,5197716907,532659,33896,4408859,242412070,70059,249123
2017-11-12,1372984729,5159327450,493731,26899,4480688,240296337,94851,225921
2017-11-13,1464115856,5402359294,1166045,28019,7214853,260911280,115052,267818
2017-11-14,1369552091,5245005914,776579,42803,8655901,261274914,163937,382743
2017-11-15,1342954330,5122187712,677161,58892,9587137,271721763,159671,351009
2017-11-16,1406602000,5351577135,715012,47425,6083613,286125206,351382,531025
2017-11-17,493987934,1429796814,425909,78051,6121374,177366555,231686,181265
2017-11-18,1341250303,5045369944,906533,36605,4704106,268163807,263564,323290
2017-11-19,1287361373,4875377949,798282,24365,4205616,258994964,265183,242429
2017-11-20,1387854961,5297754050,952447,21250,5959155,296550760,350498,275075
