date,udp_0_to_512,udp_512_to_1232,udp_1232_to_1472,udp_over_1472,tcp_0_to_512,tcp_512_to_1232,tcp_1232_to_1472,tcp_over_1472
2017-06-09,931719451,2356445316,229203,0,510560,146328236,2047,54715
2017-06-10,893918243,2385648889,245685,0,462856,165341816,2215,51365
2017-06-11,901948000,2268810019,256744,0,473984,165899427,2103,50465
2017-06-12,1148861644,2756669426,337549,0,826882,181642294,2488,60877
2017-06-13,1241742356,2891276043,378451,0,667234,189377881,2657,35801
2017-06-14,1264839332,2852733600,372385,0,630095,176335923,2447,735
2017-06-15,1296921106,3023835102,365594,0,544484,185496012,2989,848
2017-06-16,1201213955,2960202729,328738,0,608464,199954235,2825,1015
2017-06-17,995449526,2636737983,109585,0,526775,151838245,2807,825
2017-06-18,1014686720,2673024428,114898,0,530319,167774525,2291,9476
2017-06-19,1191212123,3110076273,118621,0,589336,181357596,2477,1204
2017-06-20,1305745656,3092673009,97363,0,655827,189828541,2143,8020
2017-06-21,1299959564,3049866907,100378,0,700662,195584631,2147,6333
2017-06-22,1250453852,2985201155,441855,0,663447,183723906,13546,7630
2017-06-23,1352205443,2871634807,1494025,0,881764,161212024,48129,7861
2017-06-24,1307105883,2607003020,707029,0,721703,143240494,38172,1658
2017-06-25,1209523735,2593478683,687644,0,710039,141739975,32657,20938
2017-06-26,1335373675,2895295663,1456847,0,730106,157142514,42092,10382
2017-06-27,1284445360,3369604712,1582670,0,875355,156963727,45013,69464
2017-06-28,1306806095,3256106070,1672376,0,658314,150109951,63380,27670
2017-06-29,1254957524,3264253770,1783035,0,646841,152842850,53721,32282
2017-06-30,1197015161,3260679142,1759532,0,851224,154029588,56169,27522
2017-07-01,1201112414,2913121238,1052029,0,649038,158056436,60851,4500
2017-07-02,1133466250,2801541906,993223,0,585423,157191011,52827,3892
2017-07-03,1329843131,3115095236,1666922,0,500735,158853707,45352,42495
2017-07-04,1348770240,3119064171,1729182,0,636512,179764155,69030,46009
2017-07-05,1354051835,3148542288,1964880,0,582176,165370841,77418,97070
2017-07-06,1312971426,3086134216,1955050,0,675158,153324653,85682,84610
2017-07-07,1368526856,3024789950,1914747,0,617688,170974787,76142,257150
2017-07-08,1270453748,2713484097,1243609,0,516420,155491903,70655,15460
2017-07-09,1184657604,2649806918,1148414,0,586160,161969828,50570,50391
2017-07-10,1305327902,2984434044,1805669,0,694872,169782080,44653,150744
2017-07-11,1302234526,3052350843,1875070,0,797067,160219757,54699,140087
2017-07-12,1258115772,3159578563,2035529,0,765179,173736869,83450,63080
2017-07-13,1250647199,3152663534,1861459,0,867439,155071210,63814,160836
2017-07-14,1175316862,3003807885,1692158,0,6859408,149307729,34905,400797
2017-07-15,1418257685,2695847017,1144785,0,8896005,152793530,31382,692004
2017-07-16,1147035525,2642643831,1131497,0,5809627,148694695,31015,250268
2017-07-17,1288981972,3061774549,1671437,0,766169,153847844,16791,447744
2017-07-18,1215572984,3067833362,1800051,0,768168,150115500,10402,584544
2017-07-19,1255850851,2999529988,1849599,0,805830,155603787,12226,848019
2017-07-20,1272417167,2873691912,1854795,0,1071509,152628922,10935,964246
2017-07-21,1231507171,2758532073,1722612,0,1029203,157416651,12283,921804
2017-07-22,1280728185,2473253388,882516,0,1148340,158346186,13177,1675769
2017-07-23,1191523005,2469443976,1041866,0,994511,163004509,11824,1903610
2017-07-24,1302821936,2735644107,2254918,0,1081792,166942070,10779,863508
2017-07-25,1323875962,2745396516,1990014,0,1149859,163172252,14681,425526
2017-07-26,1350844792,2775073825,1881341,0,1082395,165982493,13808,1044132
2017-07-27,1247857108,2715157842,1601685,0,958411,150751405,12169,79827
2017-07-28,1230593310,2589906243,1390152,0,1034196,184173358,11933,102732
2017-07-29,1147247641,2374022985,683277,0,867186,159968401,12681,90795
